id,gender,masterCategory,subCategory,articleType,baseColour,season,year,usage,productDisplayName,masterCategoryEncoded,subCategoryEncoded,articleTypeEncoded,imagePath
24101,Men,Footwear,Shoes,Casual Shoes,Black,Summer,2012.0,Casual,Red Tape Men Black Casual Shoes,1,8,10,/content/drive/MyDrive/ML Project Team/dataset/images/24101.jpg
15222,Men,Footwear,Shoes,Casual Shoes,White,Fall,2011.0,Casual,ADIDAS Originals Men Superstar 11 White Casual Shoes,1,8,10,/content/drive/MyDrive/ML Project Team/dataset/images/15222.jpg
25685,Unisex,Footwear,Shoes,Casual Shoes,Red,Fall,2010.0,Casual,Converse Unisex Red Casual Shoes,1,8,10,/content/drive/MyDrive/ML Project Team/dataset/images/25685.jpg
17747,Men,Footwear,Shoes,Casual Shoes,Black,Fall,2011.0,Casual,Puma Men Track Cat Black Casual Shoe,1,8,10,/content/drive/MyDrive/ML Project Team/dataset/images/17747.jpg
1569,Men,Apparel,Bottomwear,Shorts,Black,Fall,2010.0,Sports,Artengo Men Black Tennis Shorts,0,1,46,/content/drive/MyDrive/ML Project Team/dataset/images/1569.jpg
18161,Men,Footwear,Sandal,Sandals,Green,Fall,2011.0,Casual,Vans Men Thresher Green Slipper,1,6,42,/content/drive/MyDrive/ML Project Team/dataset/images/18161.jpg
10768,Unisex,Footwear,Flip Flops,Flip Flops,Pink,Winter,2012.0,Casual,Disney Unisex Kids Basic Pink Flip Flops,1,3,16,/content/drive/MyDrive/ML Project Team/dataset/images/10768.jpg
29242,Men,Footwear,Sandal,Sandals,Black,Spring,2013.0,Casual,ADIDAS Men Zephyral Black Sandals,1,6,42,/content/drive/MyDrive/ML Project Team/dataset/images/29242.jpg
15814,Men,Apparel,Innerwear,Briefs,Black,Summer,2016.0,Casual,Facit Men Stringz Black Briefs,0,4,7,/content/drive/MyDrive/ML Project Team/dataset/images/15814.jpg
13925,Men,Footwear,Sandal,Sandals,Red,Fall,2011.0,Casual,Nike Men Solarsoft Slide Red Slippers,1,6,42,/content/drive/MyDrive/ML Project Team/dataset/images/13925.jpg
14932,Men,Apparel,Bottomwear,Shorts,Black,Fall,2011.0,Casual,Status Quo Men Check Black Shorts,0,1,46,/content/drive/MyDrive/ML Project Team/dataset/images/14932.jpg
11824,Men,Footwear,Shoes,Casual Shoes,Blue,Summer,2012.0,Casual,Playboy Men Casual Blue Casual Shoes,1,8,10,/content/drive/MyDrive/ML Project Team/dataset/images/11824.jpg
19047,Women,Footwear,Shoes,Heels,Multi,Winter,2015.0,Casual,Catwalk Women Multi Flats,1,8,18,/content/drive/MyDrive/ML Project Team/dataset/images/19047.jpg
18708,Women,Apparel,Innerwear,Briefs,White,Winter,2015.0,Casual,Hanes Women Pack of Three 100% Cotton Plain Hipsters,0,4,7,/content/drive/MyDrive/ML Project Team/dataset/images/18708.jpg
10757,Unisex,Footwear,Flip Flops,Flip Flops,Pink,Winter,2012.0,Casual,Disney Unisex Kids Princess Heart Pink Flip Flops,1,3,16,/content/drive/MyDrive/ML Project Team/dataset/images/10757.jpg
15225,Men,Footwear,Shoes,Casual Shoes,White,Fall,2011.0,Casual,ADIDAS Originals Men Superstar 11 White Casual Shoes,1,8,10,/content/drive/MyDrive/ML Project Team/dataset/images/15225.jpg
26651,Men,Footwear,Shoes,Casual Shoes,Black,Summer,2012.0,Casual,Puma Men Royal Evo Black & Red Shoes,1,8,10,/content/drive/MyDrive/ML Project Team/dataset/images/26651.jpg
24106,Men,Footwear,Flip Flops,Flip Flops,Navy Blue,Summer,2012.0,Casual,Playboy Men Navy Blue Flip Flops,1,3,16,/content/drive/MyDrive/ML Project Team/dataset/images/24106.jpg
21646,Women,Apparel,Innerwear,Bra,Skin,Summer,2018.0,Casual,Enamor Women Smooth Skin Bra,0,4,6,/content/drive/MyDrive/ML Project Team/dataset/images/21646.jpg
20794,Men,Footwear,Sandal,Sandals,Navy Blue,Fall,2010.0,Casual,Fila Men Tide Navy Blue Sandals,1,6,42,/content/drive/MyDrive/ML Project Team/dataset/images/20794.jpg
13542,Women,Footwear,Shoes,Flats,Brown,Fall,2011.0,Casual,Carlton London Women Casual Brown Sandals,1,8,15,/content/drive/MyDrive/ML Project Team/dataset/images/13542.jpg
15487,Women,Footwear,Shoes,Flats,Grey,Winter,2012.0,Casual,Carlton London Women Grey Boots,1,8,15,/content/drive/MyDrive/ML Project Team/dataset/images/15487.jpg
20760,Women,Footwear,Shoes,Heels,Black,Winter,2012.0,Casual,Carlton London Women Casual Black Wedges,1,8,18,/content/drive/MyDrive/ML Project Team/dataset/images/20760.jpg
14555,Men,Footwear,Shoes,Casual Shoes,Black,Fall,2011.0,Casual,Vans Men Old Skool Black Casual Shoes,1,8,10,/content/drive/MyDrive/ML Project Team/dataset/images/14555.jpg
14131,Women,Apparel,Bottomwear,Jeans,Blue,Fall,2011.0,Casual,Flying Machine Women Washed Blue Jeans,0,1,21,/content/drive/MyDrive/ML Project Team/dataset/images/14131.jpg
27121,Women,Apparel,Innerwear,Bra,Maroon,Summer,2017.0,Casual,Miss-T Maroon Bra,0,4,6,/content/drive/MyDrive/ML Project Team/dataset/images/27121.jpg
13126,Men,Footwear,Shoes,Formal Shoes,Brown,Fall,2011.0,Formal,Lee Cooper Men Brown Formal Shoes,1,8,17,/content/drive/MyDrive/ML Project Team/dataset/images/13126.jpg
25444,Men,Footwear,Shoes,Casual Shoes,Black,Summer,2012.0,Casual,Nike Men Sweet Classic High Black Shoes,1,8,10,/content/drive/MyDrive/ML Project Team/dataset/images/25444.jpg
12835,Women,Apparel,Dress,Dresses,Orange,Fall,2011.0,Casual,Ant Kids Flower Orange Dresses,0,2,13,/content/drive/MyDrive/ML Project Team/dataset/images/12835.jpg
21825,Men,Footwear,Flip Flops,Flip Flops,Navy Blue,Fall,2011.0,Casual,Spalding Men Casual Navy Blue Flip Flops,1,3,16,/content/drive/MyDrive/ML Project Team/dataset/images/21825.jpg
15822,Men,Apparel,Innerwear,Innerwear Vests,Black,Summer,2016.0,Casual,Facit Men Bicep Tee Black Innerwear Vests,0,4,19,/content/drive/MyDrive/ML Project Team/dataset/images/15822.jpg
18701,Men,Apparel,Innerwear,Briefs,Blue,Summer,2016.0,Casual,Hanes Men Blue Ultimate Duo Dry Cotton Stretch Hip Briefs,0,4,7,/content/drive/MyDrive/ML Project Team/dataset/images/18701.jpg
26658,Men,Footwear,Shoes,Casual Shoes,Black,Summer,2012.0,Casual,Puma Men Basics Black Casual Shoes,1,8,10,/content/drive/MyDrive/ML Project Team/dataset/images/26658.jpg
20769,Women,Footwear,Shoes,Heels,Brown,Winter,2012.0,Casual,Carlton London Women Classy Brown Heels,1,8,18,/content/drive/MyDrive/ML Project Team/dataset/images/20769.jpg
28504,Men,Apparel,Bottomwear,Shorts,Black,Summer,2012.0,Sports,Nike Men Woven Reflective Black Shorts,0,1,46,/content/drive/MyDrive/ML Project Team/dataset/images/28504.jpg
18391,Men,Apparel,Innerwear,Briefs,White,Summer,2016.0,Casual,Undercolors of Benetton Men Pack of 2 White V-Briefs,0,4,7,/content/drive/MyDrive/ML Project Team/dataset/images/18391.jpg
25029,Men,Apparel,Bottomwear,Shorts,Black,Fall,2011.0,Sports,Nike Men Black Speed Fly Shorts,0,1,46,/content/drive/MyDrive/ML Project Team/dataset/images/25029.jpg
2578,Women,Apparel,Bottomwear,Capris,White,Summer,2011.0,Casual,Domyos Women White Capri,0,1,9,/content/drive/MyDrive/ML Project Team/dataset/images/2578.jpg
27128,Women,Apparel,Innerwear,Bra,Cream,Summer,2017.0,Casual,Miss-T Cream Bra,0,4,6,/content/drive/MyDrive/ML Project Team/dataset/images/27128.jpg
10305,Men,Footwear,Shoes,Casual Shoes,Black,Fall,2011.0,Casual,Clarks Men Rocco Fuse Brown Casual Shoes,1,8,10,/content/drive/MyDrive/ML Project Team/dataset/images/10305.jpg
18168,Girls,Apparel,Dress,Dresses,Pink,Fall,2011.0,Casual,Doodle Kids Girls Party Frock Pink Dress,0,2,13,/content/drive/MyDrive/ML Project Team/dataset/images/18168.jpg
13580,Men,Apparel,Innerwear,Innerwear Vests,White,Summer,2016.0,Casual,Hanes Men Pack of 2 Half Contrast Piping Ringer T-shirts,0,4,19,/content/drive/MyDrive/ML Project Team/dataset/images/13580.jpg
24302,Unisex,Footwear,Shoes,Casual Shoes,Blue,Summer,2012.0,Casual,Converse Unisex Blue Casual Shoes,1,8,10,/content/drive/MyDrive/ML Project Team/dataset/images/24302.jpg
10761,Unisex,Footwear,Flip Flops,Flip Flops,Red,Winter,2012.0,Casual,Disney Unisex Kids Basic Red Flip Flops,1,3,16,/content/drive/MyDrive/ML Project Team/dataset/images/10761.jpg
21026,Women,Footwear,Shoes,Heels,Beige,Summer,2011.0,Casual,Clarks Women Balti Zing Beige Heels,1,8,18,/content/drive/MyDrive/ML Project Team/dataset/images/21026.jpg
22465,Women,Apparel,Bottomwear,Leggings,Pink,Fall,2011.0,Casual,Myntra Women Pink Patiala Salwar,0,1,27,/content/drive/MyDrive/ML Project Team/dataset/images/22465.jpg
27117,Women,Apparel,Innerwear,Bra,Black,Summer,2012.0,Casual,Miss-T Black Bra,0,4,6,/content/drive/MyDrive/ML Project Team/dataset/images/27117.jpg
25472,Men,Footwear,Shoes,Casual Shoes,Navy Blue,Summer,2012.0,Casual,Nike Men Liteforce Navy Blue Casual Shoes,1,8,10,/content/drive/MyDrive/ML Project Team/dataset/images/25472.jpg
14335,Men,Footwear,Shoes,Casual Shoes,Black,Fall,2011.0,Casual,Nike Men Prowl Black Casual Shoes,1,8,10,/content/drive/MyDrive/ML Project Team/dataset/images/14335.jpg
2547,Men,Footwear,Flip Flops,Flip Flops,Green,Summer,2011.0,Casual,Numero Uno Men's Casual Graphic Green Flip Flop,1,3,16,/content/drive/MyDrive/ML Project Team/dataset/images/2547.jpg
13110,Men,Apparel,Bottomwear,Shorts,Navy Blue,Fall,2011.0,Sports,ADIDAS Men Rsp Ds 7in Navy Blue Shorts,0,1,46,/content/drive/MyDrive/ML Project Team/dataset/images/13110.jpg
25016,Women,Footwear,Shoes,Flats,Beige,Fall,2011.0,Casual,United Colors of Benetton Women Beige Ballerinas,1,8,15,/content/drive/MyDrive/ML Project Team/dataset/images/25016.jpg
19872,Men,Footwear,Flip Flops,Flip Flops,Black,Fall,2011.0,Casual,ADIDAS Men Graffiti Black Flip Flops,1,3,16,/content/drive/MyDrive/ML Project Team/dataset/images/19872.jpg
13574,Men,Apparel,Innerwear,Innerwear Vests,White,Summer,2016.0,Casual,Hanes Men Rib Chest White Innerwear Vests,0,4,19,/content/drive/MyDrive/ML Project Team/dataset/images/13574.jpg
1594,Unisex,Footwear,Shoes,Casual Shoes,Grey,Fall,2012.0,Casual,Newfeel Unisex Grey Mesh Lightweight Shoe,1,8,10,/content/drive/MyDrive/ML Project Team/dataset/images/1594.jpg
20756,Women,Footwear,Shoes,Heels,Black,Winter,2012.0,Casual,Carlton London Women Casual Black Wedges,1,8,18,/content/drive/MyDrive/ML Project Team/dataset/images/20756.jpg
14563,Men,Footwear,Shoes,Casual Shoes,Black,Summer,2012.0,Casual,Vans Men Rowley SPV Black Casual Shoes,1,8,10,/content/drive/MyDrive/ML Project Team/dataset/images/14563.jpg
13914,Men,Footwear,Sandal,Sandals,Black,Fall,2011.0,Casual,Nike Men Air Max Elevate Black Sandals,1,6,42,/content/drive/MyDrive/ML Project Team/dataset/images/13914.jpg
13128,Men,Footwear,Sandal,Sandals,Brown,Fall,2011.0,Casual,Lee Cooper Men Brown Sandals,1,6,42,/content/drive/MyDrive/ML Project Team/dataset/images/13128.jpg
20904,Women,Footwear,Shoes,Heels,Brown,Winter,2015.0,Casual,Catwalk Women  Brown Heels,1,8,18,/content/drive/MyDrive/ML Project Team/dataset/images/20904.jpg
15489,Women,Footwear,Shoes,Heels,Black,Spring,2013.0,Formal,Carlton London Women Black Solid Pumps,1,8,18,/content/drive/MyDrive/ML Project Team/dataset/images/15489.jpg
11815,Men,Footwear,Shoes,Casual Shoes,Black,Summer,2013.0,Casual,Playboy Men Casual Black Casual Shoes,1,8,10,/content/drive/MyDrive/ML Project Team/dataset/images/11815.jpg
28503,Men,Apparel,Bottomwear,Shorts,Grey,Summer,2012.0,Sports,Nike Men Tempo 2 in 1 Grey Shorts,0,1,46,/content/drive/MyDrive/ML Project Team/dataset/images/28503.jpg
24108,Men,Footwear,Flip Flops,Flip Flops,Navy Blue,Fall,2012.0,Casual,Playboy Men Navy Blue Casual Flip Flops,1,3,16,/content/drive/MyDrive/ML Project Team/dataset/images/24108.jpg
15825,Men,Apparel,Innerwear,Innerwear Vests,Red,Summer,2016.0,Casual,Facit Men Sportz Red Innerwear Vest,0,4,19,/content/drive/MyDrive/ML Project Team/dataset/images/15825.jpg
18706,Men,Apparel,Innerwear,Briefs,White,Summer,2016.0,Casual,Hanes Men Ultimate White Brief,0,4,7,/content/drive/MyDrive/ML Project Team/dataset/images/18706.jpg
10759,Unisex,Footwear,Flip Flops,Flip Flops,Pink,Winter,2012.0,Casual,Disney Unisex Kids Mini Mouse Pink Flip Flops,1,3,16,/content/drive/MyDrive/ML Project Team/dataset/images/10759.jpg
14564,Unisex,Footwear,Shoes,Casual Shoes,Red,Spring,2012.0,Casual,Vans Unisex Authentic Red Casual Shoes,1,8,10,/content/drive/MyDrive/ML Project Team/dataset/images/14564.jpg
22234,Men,Footwear,Shoes,Casual Shoes,Green,Fall,2011.0,Casual,ID Men Green Casual Shoes,1,8,10,/content/drive/MyDrive/ML Project Team/dataset/images/22234.jpg
19875,Men,Footwear,Flip Flops,Flip Flops,Black,Fall,2011.0,Casual,ADIDAS Men Plugged IN Black Flip Flops,1,3,16,/content/drive/MyDrive/ML Project Team/dataset/images/19875.jpg
19049,Women,Footwear,Shoes,Heels,Brown,Winter,2015.0,Casual,Catwalk Women Closed Brown Flats,1,8,18,/content/drive/MyDrive/ML Project Team/dataset/images/19049.jpg
13573,Men,Apparel,Innerwear,Innerwear Vests,White,Summer,2016.0,Casual,Hanes Men Square Vest Neck White Innerwear Vests,0,4,19,/content/drive/MyDrive/ML Project Team/dataset/images/13573.jpg
25475,Men,Footwear,Shoes,Casual Shoes,Green,Summer,2012.0,Casual,Nike Men Green Liteforce Casual Shoes,1,8,10,/content/drive/MyDrive/ML Project Team/dataset/images/25475.jpg
13117,Men,Footwear,Shoes,Casual Shoes,Black,Fall,2012.0,Casual,Numero Uno Men Black Shoes,1,8,10,/content/drive/MyDrive/ML Project Team/dataset/images/13117.jpg
2540,Men,Footwear,Shoes,Casual Shoes,Blue,Fall,2010.0,Casual,Numero Uno Men's Casual Black Leatherette Shoe,1,8,10,/content/drive/MyDrive/ML Project Team/dataset/images/2540.jpg
22462,Women,Apparel,Bottomwear,Leggings,Mustard,Fall,2011.0,Casual,Myntra Women Mustard Leggings,0,1,27,/content/drive/MyDrive/ML Project Team/dataset/images/22462.jpg
25481,Unisex,Footwear,Flip Flops,Flip Flops,Black,Summer,2012.0,Casual,Nike Unisex Solarsoft Thong Black Flip Flops,1,3,16,/content/drive/MyDrive/ML Project Team/dataset/images/25481.jpg
10766,Unisex,Footwear,Flip Flops,Flip Flops,Yellow,Winter,2012.0,Casual,Disney Unisex Kids Basic Yellow Flip Flops,1,3,16,/content/drive/MyDrive/ML Project Team/dataset/images/10766.jpg
28990,Women,Apparel,Apparel Set,Kurta Sets,Pink,Summer,2012.0,Ethnic,Biba Outlet Women Pink Printed Churidar Kurta with Dupatta,0,0,24,/content/drive/MyDrive/ML Project Team/dataset/images/28990.jpg
23120,Unisex,Footwear,Flip Flops,Flip Flops,Black,Spring,2013.0,Casual,Converse Unisex Black Basic Flip Flops,1,3,16,/content/drive/MyDrive/ML Project Team/dataset/images/23120.jpg
26452,Men,Footwear,Shoes,Casual Shoes,Black,Fall,2012.0,Casual,Puma Men Wirko  Black Casual Shoes,1,8,10,/content/drive/MyDrive/ML Project Team/dataset/images/26452.jpg
1567,Men,Apparel,Bottomwear,Shorts,Black,Fall,2010.0,Sports,Artengo Men Training Shorts,0,1,46,/content/drive/MyDrive/ML Project Team/dataset/images/1567.jpg
10302,Men,Footwear,Shoes,Formal Shoes,Brown,Spring,2012.0,Formal,Clarks Men Leather Brown Formal Shoes,1,8,17,/content/drive/MyDrive/ML Project Team/dataset/images/10302.jpg
15670,Men,Apparel,Bottomwear,Jeans,Blue,Fall,2011.0,Casual,Locomotive Men Loco Denims Blue Jeans,0,1,21,/content/drive/MyDrive/ML Project Team/dataset/images/15670.jpg
19881,Women,Footwear,Flip Flops,Flip Flops,Blue,Fall,2011.0,Casual,ADIDAS Women Hearts Blue Flip Flops,1,3,16,/content/drive/MyDrive/ML Project Team/dataset/images/19881.jpg
26660,Men,Footwear,Shoes,Casual Shoes,Black,Summer,2012.0,Casual,Puma Men Bolt Hawthorne Hex Black Shoes,1,8,10,/content/drive/MyDrive/ML Project Team/dataset/images/26660.jpg
13587,Men,Apparel,Innerwear,Innerwear Vests,Grey,Summer,2016.0,Casual,Hanes Men Half Sleeve Crew Pack of 3 Grey Innerwear T-shirts,0,4,19,/content/drive/MyDrive/ML Project Team/dataset/images/13587.jpg
12715,Women,Footwear,Shoes,Casual Shoes,Purple,Fall,2011.0,Casual,Nike Women Sweet Classic Purple Casual Shoes,1,8,10,/content/drive/MyDrive/ML Project Team/dataset/images/12715.jpg
22180,Men,Footwear,Shoes,Casual Shoes,Olive,Fall,2012.0,Casual,Timberland Men Olive Casual Shoes,1,8,10,/content/drive/MyDrive/ML Project Team/dataset/images/22180.jpg
10270,Women,Footwear,Shoes,Flats,Silver,Fall,2012.0,Casual,Clarks Women Shona Fringe Leather Silver Flats,1,8,15,/content/drive/MyDrive/ML Project Team/dataset/images/10270.jpg
17869,Men,Apparel,Innerwear,Briefs,Grey,Summer,2016.0,Casual,Levis Men Boxer Grey Brief,0,4,7,/content/drive/MyDrive/ML Project Team/dataset/images/17869.jpg
16187,Men,Footwear,Shoes,Casual Shoes,Brown,Fall,2011.0,Casual,Enroute Men Leather Brown Casual Shoes,1,8,10,/content/drive/MyDrive/ML Project Team/dataset/images/16187.jpg
17055,Men,Footwear,Shoes,Casual Shoes,Grey,Summer,2013.0,Casual,Gas Men Count Casual Shoe,1,8,10,/content/drive/MyDrive/ML Project Team/dataset/images/17055.jpg
15366,Men,Footwear,Shoes,Casual Shoes,Grey,Winter,2018.0,Casual,Red Tape Men Grey Shoes,1,8,10,/content/drive/MyDrive/ML Project Team/dataset/images/15366.jpg
20081,Men,Apparel,Innerwear,Briefs,Navy Blue,Summer,2016.0,Casual,Peter England Men Essentials Navy Blue Brief,0,4,7,/content/drive/MyDrive/ML Project Team/dataset/images/20081.jpg
18479,Men,Footwear,Shoes,Casual Shoes,White,Fall,2011.0,Casual,Puma Men Super Elevate White Casual Shoes,1,8,10,/content/drive/MyDrive/ML Project Team/dataset/images/18479.jpg
15392,Men,Footwear,Flip Flops,Flip Flops,Navy Blue,Summer,2012.0,Casual,FILA Men Cage Navy Blue Slippers,1,3,16,/content/drive/MyDrive/ML Project Team/dataset/images/15392.jpg
13065,Men,Footwear,Shoes,Casual Shoes,Black,Fall,2012.0,Casual,Numero Uno Men Black Casual Shoes,1,8,10,/content/drive/MyDrive/ML Project Team/dataset/images/13065.jpg
16517,Men,Apparel,Bottomwear,Jeans,Blue,Fall,2011.0,Casual,Locomotive Men Washed Blue Jeans,0,1,21,/content/drive/MyDrive/ML Project Team/dataset/images/16517.jpg
22722,Men,Footwear,Shoes,Casual Shoes,Grey,Fall,2011.0,Casual,Nike Men Toki Canvas Grey Casual Shoes,1,8,10,/content/drive/MyDrive/ML Project Team/dataset/images/22722.jpg
13257,Women,Apparel,Bottomwear,Capris,Purple,Fall,2011.0,Casual,Palm Tree Kids Girls Solid Purple Capris,0,1,9,/content/drive/MyDrive/ML Project Team/dataset/images/13257.jpg
28816,Men,Apparel,Bottomwear,Jeans,Blue,Summer,2012.0,Casual,Denizen Men Blue Jeans,0,1,21,/content/drive/MyDrive/ML Project Team/dataset/images/28816.jpg
22510,Men,Footwear,Sandal,Sandals,Green,Fall,2010.0,Casual,Crocs Kids-boy Electro Green Sandals,1,6,42,/content/drive/MyDrive/ML Project Team/dataset/images/22510.jpg
11500,Women,Footwear,Shoes,Heels,Black,Winter,2015.0,Casual,Catwalk Women Lifestyle Black Heels,1,8,18,/content/drive/MyDrive/ML Project Team/dataset/images/11500.jpg
27406,Women,Apparel,Loungewear and Nightwear,Lounge Shorts,Maroon,Winter,2015.0,Casual,Jockey Women Maroon Capris,0,5,30,/content/drive/MyDrive/ML Project Team/dataset/images/27406.jpg
22174,Men,Footwear,Shoes,Casual Shoes,Brown,Fall,2012.0,Casual,Timberland Men Light Brown Casual Shoes,1,8,10,/content/drive/MyDrive/ML Project Team/dataset/images/22174.jpg
11958,Men,Footwear,Shoes,Casual Shoes,Black,Fall,2012.0,Casual,Ganuchi Men Casual Black Casual Shoes,1,8,10,/content/drive/MyDrive/ML Project Team/dataset/images/11958.jpg
25351,Men,Apparel,Innerwear,Briefs,Blue,Summer,2016.0,Casual,Levis Men Blue Brief,0,4,7,/content/drive/MyDrive/ML Project Team/dataset/images/25351.jpg
10284,Women,Footwear,Shoes,Flats,White,Fall,2012.0,Casual,Clarks Women Leather White Flats,1,8,15,/content/drive/MyDrive/ML Project Team/dataset/images/10284.jpg
16173,Men,Footwear,Shoes,Formal Shoes,Black,Fall,2011.0,Formal,Enroute Men Leather Black Formal Shoes,1,8,17,/content/drive/MyDrive/ML Project Team/dataset/images/16173.jpg
15359,Men,Footwear,Shoes,Formal Shoes,Black,Winter,2018.0,Formal,Red Tape Men Casual Black Casual Shoes,1,8,17,/content/drive/MyDrive/ML Project Team/dataset/images/15359.jpg
12518,Men,Footwear,Shoes,Casual Shoes,Brown,Winter,2018.0,Casual,Red Tape Men Casual Brown Casual Shoes,1,8,10,/content/drive/MyDrive/ML Project Team/dataset/images/12518.jpg
16984,Men,Footwear,Sandal,Sandals,Black,Spring,2012.0,Casual,Puma Men Miami Black Slipper,1,6,42,/content/drive/MyDrive/ML Project Team/dataset/images/16984.jpg
17856,Men,Apparel,Innerwear,Briefs,Navy Blue,Summer,2016.0,Casual,Levis Men Boxer Navy Blue Brief,0,4,7,/content/drive/MyDrive/ML Project Team/dataset/images/17856.jpg
23851,Men,Footwear,Shoes,Casual Shoes,Green,Summer,2011.0,Casual,ADIDAS Men Green Color Can Casual Shoes,1,8,10,/content/drive/MyDrive/ML Project Team/dataset/images/23851.jpg
16970,Men,Footwear,Sandal,Sandals,Grey,Fall,2011.0,Casual,Puma Men Coupe Grey Sandal,1,6,42,/content/drive/MyDrive/ML Project Team/dataset/images/16970.jpg
14429,Women,Footwear,Shoes,Heels,Black,Summer,2012.0,Casual,Enroute Women Casual Black Heels,1,8,18,/content/drive/MyDrive/ML Project Team/dataset/images/14429.jpg
11967,Unisex,Footwear,Shoes,Casual Shoes,White,Spring,2012.0,Sports,Newfeel Unisex Green Shoes,1,8,10,/content/drive/MyDrive/ML Project Team/dataset/images/11967.jpg
20278,Women,Footwear,Shoes,Heels,Black,Winter,2015.0,Casual,Catwalk Women Casual Black Flats,1,8,18,/content/drive/MyDrive/ML Project Team/dataset/images/20278.jpg
28829,Women,Apparel,Innerwear,Briefs,Black,Summer,2017.0,Casual,Enamor Women Pack of 3 Briefs,0,4,7,/content/drive/MyDrive/ML Project Team/dataset/images/28829.jpg
20876,Men,Footwear,Shoes,Casual Shoes,Black,Summer,2012.0,Casual,Skechers Men Casual Black Shoes,1,8,10,/content/drive/MyDrive/ML Project Team/dataset/images/20876.jpg
